xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_I_want_to_wear_his_shoes_01_02_TS.xml,S_I_want_to_wear_his_shoes_01_02_TS.wav,1,0,2.41,kuni,ku˥ni˧,kuni,kuni,yes,single-word
S_I_was_going_to_school_yesterday_when_I_fell_down_01_spkrTS.xml,S_I_was_going_to_school_yesterday_when_I_fell_down_01_spkrTS.wav,1,0,3.85,kuun,kuː˥ꜛ,kuːꜛ,kuuꜛ,yes,single-word
S_I_will_give_money_01_JS.xml,S_I_will_give_money_01_JS.wav,1,0,1.48,kuun,ũ↗,ũ,ũ,yes,single-word
S_I_will_give_money_to_Jack_01_JS.xml,S_I_will_give_money_to_Jack_01_JS.wav,1,0,2.55,kunkua'a,ũ˥gwã↘ʔã˩,ũgwãʔã,ũgwãʔã,yes,single-word
S_I_will_not_give_money_01_JS.xml,S_I_will_not_give_money_01_JS.wav,1,0,1.69,ma kuun,ŋ˩,ŋ,ŋ,yes,single-word
S_I_will_not_give_money_02_JS.xml,S_I_will_not_give_money_02_JS.wav,1,0,1.05,ma kuun,ŋ ˩,ŋ ,ŋ ,yes,single-word
S_I_will_not_give_money_to_Jack_02_JS.xml,S_I_will_not_give_money_to_Jack_02_JS.wav,1,0,2.17,ma kuun,↘,,,yes,single-word
S_LOC_I_am_in_the_wilderness_01_02_TS.xml,S_LOC_I_am_in_the_wilderness_01_02_TS.wav,1,0,1.59,nuu,nũː↘↗,nũː,nũː,yes,single-word
S_LOC_I_am_in_the_wilderness_01_02_TS.xml,S_LOC_I_am_in_the_wilderness_01_02_TS.wav,2,1.59,3.41,nuu,nũː↗,nũː,nũː,yes,single-word
S_LOC_friend_1s_inside_01_02_03_TS.xml,S_LOC_friend_1s_inside_01_02_03_TS.wav,3,3.76,5.33,ini,i˧ni˩,ini,ini,yes,single-word
S_LOC_the_clouds_are_high-up_01_02_03_TS.xml,S_LOC_the_clouds_are_high-up_01_02_03_TS.wav,1,0,2.38,suku,su˥ku↘,suku,suku,yes,single-word
S_MTN-ARVL_2s_inf_is_coming_01_02_03_TS.xml,S_MTN-ARVL_2s_inf_is_coming_01_02_03_TS.wav,1,0,0.77,vatsia,βa˩tsia˥˩,βatsia,βat͡sia,yes,single-word
S_MTN-HM_1_pl_exl_are_going_home_01_02_03_TS.xml,S_MTN-HM_1_pl_exl_are_going_home_01_02_03_TS.wav,3,2.76,4.29,kuanu'u,kwa˧nũ˧ʔũ˥,kwanũʔũ,kwanũʔũ,yes,single-word
S_MTN-HM_3sg_inf_arrive_at_home_here_01_02_03_TS.xml,S_MTN-HM_3sg_inf_arrive_at_home_here_01_02_03_TS.wav,1,0,1.87,tsantitsa'ai,tsa̰ː˥↘nd̪˥itsai˧˩,tsa̰ːnd̪itsai,t͡sa̰a̰nd̪it͡sai,yes,single-word
S_MTN_3rd_sg_inf_is_going_to_work_01_02_TS.xml,S_MTN_3rd_sg_inf_is_going_to_work_01_02_TS.wav,1,0,1.55,kuun,kũː˥,kũː,kũː,yes,single-word
S_MTN_3s_inf_was_in_Yucanani_then_went_to_Mixtepec_01_02_03_TS.xml,S_MTN_3s_inf_was_in_Yucanani_then_went_to_Mixtepec_01_02_03_TS.wav,2,3.68,7.07,Yucunani,ju∙k˥una↗ni,jukunani,jukunani,yes,single-word
S_MTN_I_am_walking_through_the_forest_01_02_03_TS.xml,S_MTN_I_am_walking_through_the_forest_01_02_03_TS.wav,3,3.92,5.58,ma'in,ma↗ʔĩ˥↘,maʔĩ,maʔĩ,yes,single-word
S_MTN_I_passed_over_the_bridge_01_02_03_TS.xml,S_MTN_I_passed_over_the_bridge_01_02_03_TS.wav,1,0,2.14,tsani ya'a yu,tsa˥ni˩ja∙ʔa˩,tsanijaʔa,t͡sanijaʔa,yes,single-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,1,0,2.77,tsika,tsi˩ka˥,tsika,t͡sika,yes,single-word
S_MTN_dog_walk_towards_children_01_02_TS.xml,S_MTN_dog_walk_towards_children_01_02_TS.wav,2,2.77,5.78,tsika,tsi˩ka˥,tsika,t͡sika,yes,single-word
S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.xml,S_MTN_dogs_walk_PROG_away-from_eachother_01_02_03_TS.wav,1,0,1.63,iin,ĩː˥ꜜ,ĩː,ĩː,yes,single-word
S_MTN_the_elders_are_coming_01_02_03_TS.xml,S_MTN_the_elders_are_coming_01_02_03_TS.wav,3,3.49,5.09,vatsi,βa˩tsi˥,βatsi,βat͡si,yes,single-word
S_MTN_the_elders_are_returning_01_02_03_TS.xml,S_MTN_the_elders_are_returning_01_02_03_TS.wav,3,3.50,5.44,ntanchiko,ⁿt̪a˧ndʒ˥iko˥,ⁿt̪andʒiko,ⁿt̪and͡ʒiko,yes,single-word
S_MTN_the_elders_come_here_03_04_TS.xml,S_MTN_the_elders_come_here_03_04_TS.wav,2,2.02,4.63,kitsi,ki˥tsi↘,kitsi,kit͡si,yes,single-word
S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.xml,S_MTN_the_goat_jumped_over_the_armadillo_01_02_03_TS.wav,1,0,3.25,ni,ni˩,ni,ni,yes,single-word
S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.xml,S_MTN_walk_then_go_left_then_go_right_01_02_03_TS.wav,1,0,4.57,kua'an,kã˥ʔã↘,kãʔã,kãʔã,yes,single-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,1,0,1.49,xoona,ʃoː↘↗na↘,ʃoːna,ʃoona,yes,single-word
S_QNTY_few_people_ate_01_02_03_TS.xml,S_QNTY_few_people_ate_01_02_03_TS.wav,3,3.34,4.57,xoona,ʃoː↘↗na˩,ʃoːna,ʃoona,yes,single-word
S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.xml,S_QNTY_nobody_went_3rd_sg_form_home_01_spkrTS.wav,1,0,1.80,koona,koː↘↗n˥a,koːna,koona,yes,single-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_01_JS.wav,1,0,1.76,aan,aː˧,aː,aa,yes,single-word
S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.xml,S_Q_I_heard_your_car_broke_down_ANS_yes_it_did_02_JS.wav,1,0,1.64,aan,ãː˩,ãː,ãː,yes,single-word
S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.xml,S_Q_WH-what_happened_to_your_car_2s_inf_02_JS.wav,2,0,2.10,nchii,nʤiː↘,nʤiː,nd͡ʒii,yes,single-word
S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.xml,S_Q_WH_TEMP_what_time_want_2nd_sg_V_eat_01_02_03_TS.wav,3,4.32,6.39,nchi ora,ndʒi˥o↗ra↘,ndʒiora,nd͡ʒiora,yes,single-word
S_Q_WH_who_read_a_book_COMPL_01_JS.xml,S_Q_WH_who_read_a_book_COMPL_01_JS.wav,1,0,2.16,ana,ã˥nã↘,ãnã,ãnã,yes,single-word
S_Q_Y-N_is_it_raining_01_spkrTS.xml,S_Q_Y-N_is_it_raining_01_spkrTS.wav,1,0,1.09,A,a∙,a,a,yes,single-word
S_Q_Y-N_is_it_raining_02_spkrTS.xml,S_Q_Y-N_is_it_raining_02_spkrTS.wav,1,0,1.21,A,a˥,a,a,yes,single-word
S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.xml,S_Q_Y-N_speak_2nd_sg_inf2_saa_savi_ANS_AFRM_speak_1st_sg_saa_savi_01_spkrTS.wav,1,0,1.60,aan,ãː˧,ãː,ãː,yes,single-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,1,0,1.19,a,a↘,a,a,yes,single-word
S_Q_do_you_inf_see_me_01_02_spkrTS.xml,S_Q_do_you_inf_see_me_01_02_spkrTS.wav,2,1.19,2.37,a,a↘,a,a,yes,single-word
S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_NEG_no_I_dont_see_myself_01_02_spkrTS.wav,1,0,1.86,a'an,ãː˥ʔã˥,ãːʔã,ãːʔã,yes,single-word
S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.xml,S_Q_do_you_inf_see_yourself_ANS_yes_I_see_myself_01_02_spkrTS.wav,1,0,1.34,aan,ãː˥,ãː,ãː,yes,single-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,1,0,1.65,a,a˩,a,a,yes,single-word
S_Q_do_you_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_01_02_spkrTS.wav,2,1.65,3.30,a,a∙,a,a,yes,single-word
S_Q_do_you_speak_saa_savi_ANS_NEG2_I_dont_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_ANS_NEG2_I_dont_speak_saa_savi_01_02_spkrTS.wav,1,0,1.59,kuee,kwe˥,kwe,kwe,yes,single-word
S_Q_do_you_speak_saa_savi_ANS_NEG_I_dont_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_ANS_NEG_I_dont_speak_saa_savi_01_02_spkrTS.wav,1,0,2.10,a'an,ã˧ʔã↗↘,ãʔã,ãʔã,yes,single-word
S_Q_do_you_speak_saa_savi_ANS_yes_I_speak_saa_savi_01_02_spkrTS.xml,S_Q_do_you_speak_saa_savi_ANS_yes_I_speak_saa_savi_01_02_spkrTS.wav,1,0,1.67,aan,ãː˧,ãː,ãː,yes,single-word
S_Q_is_it_sunny_today_02_TS.xml,S_Q_is_it_sunny_today_02_TS.wav,1,0,1.67,a,a˥,a,a,yes,single-word
S_Q_what_did_the_boys_eat_01_spkrTS.xml,S_Q_what_did_the_boys_eat_01_spkrTS.wav,1,0,1.98,nchii,ʤi↘,ʤi,d͡ʒi,yes,single-word
S_Q_what_happened_02_spkrTS.xml,S_Q_what_happened_02_spkrTS.wav,1,0,0.91,nchi,nʤiː↘ꜛ,nʤiːꜛ,nd͡ʒiiꜛ,yes,single-word
S_Q_where_did_Claudia_eat_02_spkrTS.xml,S_Q_where_did_Claudia_eat_02_spkrTS.wav,1,0,2.32,nchii,ndʒiː˥,ndʒiː,nd͡ʒii,yes,single-word
S_Q_who_killed_who_01_spkrTS.xml,S_Q_who_killed_who_01_spkrTS.wav,1,0,1.65,ana,a˥na↘,ana,ana,yes,single-word
S_Q_who_killed_who_02_spkrTS.xml,S_Q_who_killed_who_02_spkrTS.wav,1,0,1.93,ana,a˧na˥,ana,ana,yes,single-word
S_Q_who_read_a_book_02_spkrJS.xml,S_Q_who_read_a_book_02_spkrJS.wav,1,0,2.29,ana,a˥na˩,ana,ana,yes,single-word
S_STV_there_is_nothing_01_02_03_TS.xml,S_STV_there_is_nothing_01_02_03_TS.wav,2,1.58,3.01,nia,ni↗ꜜ,ni,ni,yes,single-word
S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.xml,S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.wav,1,0,1.15,na'a,na↗ʔa↘,naʔa,naʔa,yes,single-word
S_TEMP_SML_arrive_1st_pl_01_02_03_spkrTS.xml,S_TEMP_SML_arrive_1st_pl_01_02_03_spkrTS.wav,1,0,1.07,in,ĩː˥,ĩː,ĩː,yes,single-word
S_TEMP_leave_1st_sg_now_01_02_spkrTS.xml,S_TEMP_leave_1st_sg_now_01_02_spkrTS.wav,1,0,2.45,michuni,mi↘tʃ˥uni˩,mitʃuni,mit͡ʃuni,yes,single-word
S_be-unhappy_worried_1s_01_02_TS.xml,S_be-unhappy_worried_1s_01_02_TS.wav,1,0,2.10,ntakanini,nd̪a˥ka˥nĩ˥nĩ↘,nd̪akanĩnĩ,nd̪akanĩnĩ,yes,single-word
S_be-unhappy_worried_1s_01_02_TS.xml,S_be-unhappy_worried_1s_01_02_TS.wav,2,2.10,4.13,ntakanini,nd̪a˥kanini↘,nd̪akanini,nd̪akanini,yes,single-word
S_boil_3pl_form_f_the_meat_01_02_TS.xml,S_boil_3pl_form_f_the_meat_01_02_TS.wav,1,0,1.37,skiti,ski˥ꜜt̪i˧,skit̪i,skit̪i,yes,single-word
S_chop_1s_yams_today_01_02_JS.xml,S_chop_1s_yams_today_01_02_JS.wav,1,0,1.98,skuachi̠,skwa˥tʃiF,skwatʃiF,skwat͡ʃiF,yes,single-word
S_chop_1s_yams_today_01_02_JS.xml,S_chop_1s_yams_today_01_02_JS.wav,2,1.98,3.95,skuachi̠,skwa˥tʃi↘,skwatʃi,skwat͡ʃi,yes,single-word
S_chop_1st_sg_Fut_yams_01_spkrJS.xml,S_chop_1st_sg_Fut_yams_01_spkrJS.wav,1,0,1.29,kuun,kũ˥,kũ,kũ,yes,single-word
S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,1,0,2.83,ni,ni˩,ni,ni,yes,single-word
S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,2,2.83,5.12,ni,ni˩,ni,ni,yes,single-word
S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,3,5.12,8.03,ni,ni˩,ni,ni,yes,single-word
S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,1,0,3.89,titsi,d̪i˩tsi˥,d̪itsi,d̪it͡si,yes,single-word
S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,2,3.89,6.77,titsi,d̪i˩tsi˥ꜜ,d̪itsi,d̪it͡si,yes,single-word
S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,3,6.77,11.01,titsi,d̪i˩tsi˥,d̪itsi,d̪it͡si,yes,single-word
S_cross-3sinf_the_river_tomorrow_01_02_03_TS.xml,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.wav,3,6.47,8.47,kuni,ku↘ni˧,kuni,kuni,yes,single-word
S_cross-3sinf_the_river_yesterday_01_02_03_TS.xml,S_cross-3sinf_the_river_yesterday_01_02_03_TS.wav,2,3.38,5.77,ni,ni˩,ni,ni,yes,single-word
S_cross_3s_inf_the_river_everyday_01_02_TS.xml,S_cross_3s_inf_the_river_everyday_01_02_TS.wav,1,0.10,2.72,ya'i,ja˥ʔi↘,jaʔi,jaʔi,yes,single-word
S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.xml,S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.wav,2,2.62,4.13,kuun,kũ˥,kũ,kũ,yes,single-word
S_eat_1s_tortillas_COMPL_01_JS.xml,S_eat_1s_tortillas_COMPL_01_JS.wav,1,0,1.63,ntsatsi,ntsa↘↗tsi˥↘,ntsatsi,nt͡sat͡si,yes,single-word
S_eat_1s_tortillas_IMP_01_02_JS.xml,S_eat_1s_tortillas_IMP_01_02_JS.wav,2,1.99,3.67,ntsitstsi,ntsi˩tsa˩tsi˥↘,ntsitsatsi,nt͡sit͡sat͡si,yes,single-word
S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.xml,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.wav,1,0,1.60,ma,ma↘,ma,ma,yes,single-word
S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.xml,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.wav,1,0,2.29,tsitsa'in,tsi∙tsa̰∙ʔĩ˩,tsitsa̰ʔĩ,t͡sit͡saʔĩ,yes,single-word
S_eat_3s_inf_salt_02_JS.xml,S_eat_3s_inf_salt_02_JS.wav,1,0,1.13,tsatsia,tsa˧tsia˥↘,tsatsia,t͡sat͡sia,yes,single-word
S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.xml,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.wav,1,0,2.87,katsi yu,ka˧tsi˥ꜛ,katsiꜛ,kat͡siꜛ,yes,single-word
S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.xml,S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.wav,3,4.12,5.88,tsisini,tsi˥ti˧ni˩,tsitini,t͡sitini,yes,single-word
S_eat_breakfast_1pl_incl_everyday_01_02_TS.xml,S_eat_breakfast_1pl_incl_everyday_01_02_TS.wav,2,0.15,2.21,tsisini,tsi˥si˧ni˩,tsisini,t͡sisini,yes,single-word
S_eat_breakfast_1s_everyday_01_02_TS.xml,S_eat_breakfast_1s_everyday_01_02_TS.wav,1,0,1.62,tsisini,tsi˥si˧n˩i,tsisini,t͡sisini,yes,single-word
S_eat_breakfast_2s_form_everyday_TS_01_02.xml,S_eat_breakfast_2s_form_everyday_TS_01_02.wav,1,0,2.24,tsisini,tsisi˥ni↘,tsisini,t͡sisini,yes,single-word
S_eat_breakfast_2s_inf_everyday_TS_01_02.xml,S_eat_breakfast_2s_inf_everyday_TS_01_02.wav,2,2.15,4.22,kusinu,ku˥si˧nũ↗,kusinũ,kusinũ,yes,single-word
S_eat_breakfast_3pl_f_all_everyday_01_TS.xml,S_eat_breakfast_3pl_f_all_everyday_01_TS.wav,1,0,1.80,kuena,we˥na↘,wena,wena,yes,single-word
S_eat_breakfast_3pl_inf_everyday_01_TS.xml,S_eat_breakfast_3pl_inf_everyday_01_TS.wav,1,0,1.96,tsisini,tsi˥ꜜsini,tsisini,t͡sisini,yes,single-word
S_eat_breakfast_3s_inf_everyday_TS_01_02.xml,S_eat_breakfast_3s_inf_everyday_TS_01_02.wav,1,0,1.70,tsisinia,tsi˥si˧nia↘,tsisinia,t͡sisinia,yes,single-word
S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.xml,S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.wav,1,0,1.99,nti'i,nd̪i˥ʔi˧,nd̪iʔi,nd̪iʔi,yes,single-word
S_fish_swim_PRES_in_water_01_02_TS.xml,S_fish_swim_PRES_in_water_01_02_TS.wav,1,0,2.17,sucha,su˥tʃa˥,sutʃa,sut͡ʃa,yes,single-word
S_fish_swim_PRES_in_water_01_02_TS.xml,S_fish_swim_PRES_in_water_01_02_TS.wav,2,2.17,4.45,sucha,su˥tʃa˩,sutʃa,sut͡ʃa,yes,single-word
S_fly_beLOC_table_01_02_03_TS.xml,S_fly_beLOC_table_01_02_03_TS.wav,1,0,5.00,nuu,,,,no,single-word
S_fly_beLOC_table_01_02_03_TS.xml,S_fly_beLOC_table_01_02_03_TS.wav,2,5.00,8.02,nuu,nũː↘↗,nũː,nũː,yes,single-word
S_fly_beLOC_table_01_02_03_TS.xml,S_fly_beLOC_table_01_02_03_TS.wav,3,8.02,12.90,nuu,nũː↘↗ꜜ,nũː,nũː,yes,single-word
S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.xml,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.wav,3,4.03,5.79,ye'e,j˥ɛʔe↘,jɛʔe,jɛʔe,yes,single-word
S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,1,0,2.32,nchanuu,ndʒa˥nũː↘↗,ndʒanũː,nd͡ʒanũː,yes,single-word
S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,2,2.32,4.87,nchanuu,ndʒa˥nũː↘↗,ndʒanũː,nd͡ʒanũː,yes,single-word
S_frog_LOC_middle_of_the_basket_01_02_TS.xml,S_frog_LOC_middle_of_the_basket_01_02_TS.wav,1,0,1.60,ma'in,ma˧ꜛʔĩː˥ꜜ,maꜛʔĩː,maꜛʔĩː,yes,single-word
S_frog_LOC_middle_of_the_basket_01_02_TS.xml,S_frog_LOC_middle_of_the_basket_01_02_TS.wav,2,1.60,3.15,ma'in,ma˧ʔĩː˥,maʔĩː,maʔĩː,yes,single-word
S_frog_LOC_top_of_the_basket_01_02_TS.xml,S_frog_LOC_top_of_the_basket_01_02_TS.wav,1,0,1.96,nchatsa'a,ndʒa˧tsa˩ʔa↗,ndʒatsaʔa,nd͡ʒat͡saʔa,yes,single-word
S_frog_LOC_top_of_the_basket_01_02_TS.xml,S_frog_LOC_top_of_the_basket_01_02_TS.wav,2,1.96,3.67,nchatsa'a,ndʒa˧ts∙a̰ʔa↗,ndʒatsa̰ʔa,nd͡ʒat͡saʔa,yes,single-word
S_give_2s_inf_FUT_02_JS.xml,S_give_2s_inf_FUT_02_JS.wav,1,0,0.93,kuun,ũː˥,ũː,ũː,yes,single-word
S_grandmother-1s_loves_grandfather-1s_very_much_01_02_TS.xml,S_grandmother-1s_loves_grandfather-1s_very_much_01_02_TS.wav,1,0,2.96,matsa'nu,ma˥tsa˥ʔno,matsaʔno,mat͡saʔno,yes,single-word
S_house_LOC_middle_of_the_hill_01_spkrTS.xml,S_house_LOC_middle_of_the_hill_01_spkrTS.wav,1,0,1.91,ma'in,ma˩ʔĩ↗,maʔĩ,maʔĩ,yes,single-word
S_house_LOC_top_of_the_hill_01_02_TS.xml,S_house_LOC_top_of_the_hill_01_02_TS.wav,1,0,1.99,xini,ʃi↘ni↗,ʃini,ʃini,yes,single-word
S_house_LOC_top_of_the_hill_01_02_TS.xml,S_house_LOC_top_of_the_hill_01_02_TS.wav,2,1.99,4.08,xini,ʃ↘ini↗,ʃini,ʃini,yes,single-word
S_it_is_hailing_01_02_JS.xml,S_it_is_hailing_01_02_JS.wav,1,0,1.08,kuun,kũː↘,kũː,kũː,yes,single-word
S_it_is_hailing_01_02_JS.xml,S_it_is_hailing_01_02_JS.wav,2,1.08,2.25,kuun,kũː↘,kũː,kũː,yes,single-word
S_it_rained_yesterday_01_spkrTS.xml,S_it_rained_yesterday_01_spkrTS.wav,1,0,2.11,ni,ni˩,ni,ni,yes,single-word
S_jump_1st_sg_COMPL_on_the_bed_01_spkrTS.xml,S_jump_1st_sg_COMPL_on_the_bed_01_spkrTS.wav,1,0,1.27,ni kanta yu,k̬a˩nd̪a↘,k̬and̪a,k̬and̪a,yes,single-word
S_jump_1st_sg_FUT_DIR_over_there-CONJ_then_V_pee_1st_sg_FUT_02_spkrJS.xml,S_jump_1st_sg_FUT_DIR_over_there-CONJ_then_V_pee_1st_sg_FUT_02_spkrJS.wav,1,0,2.99,kuun,ũ↗,ũ,ũ,yes,single-word
S_jump_1st_sg_FUT_on_the_bed_02_spkrTS.xml,S_jump_1st_sg_FUT_on_the_bed_02_spkrTS.wav,2,0,1.29,kuun,kũː↘,kũː,kũː,yes,single-word
S_jump_1st_sg_on_the_bed_01_spkrTS.xml,S_jump_1st_sg_on_the_bed_01_spkrTS.wav,1,0,1.06,kanta yu,ka˥nda↘,kanda,kanda,yes,single-word
S_lion_eats_squirrel_01_spkrJS.xml,S_lion_eats_squirrel_01_spkrJS.wav,1,0,2.71,ntatsi,ntsa˩tsi˥,ntsatsi,nt͡sat͡si,yes,single-word
S_live_1s_at_home_still_01_02_TS.xml,S_live_1s_at_home_still_01_02_TS.wav,1,0,1.82,jee,jeː↘↗,jeː,jee,yes,single-word
S_live_1s_at_home_still_01_02_TS.xml,S_live_1s_at_home_still_01_02_TS.wav,2,1.82,3.65,jee,jeː↘↗ꜜ,jeː,jee,yes,single-word
S_live_at_home_1s_FUT_until_married_1s_01_02_TS.xml,S_live_at_home_1s_FUT_until_married_1s_01_02_TS.wav,1,0,2.20,kuun,kũː˥,kũː,kũː,yes,single-word
S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.xml,S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.wav,1,0,2.21,skaa,(s)kaː↘↗,(s)kaː,(s)kaa,yes,single-word
S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.xml,S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.wav,2,2.21,4.79,skaa,skaː↘↗ꜜ,skaː,skaa,yes,single-word
S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.xml,S_load_2nd_sg_inf_wood_LOC_on_the_donkey_01_02_03_TS.wav,3,4.79,7.18,skaa,skaː↘↗,skaː,skaa,yes,single-word
S_look_into_my_eyes_01_02_03_TS.xml,S_look_into_my_eyes_01_02_03_TS.wav,1,0,1.93,kuun,k˥↘uː,kuː,kuu,yes,single-word
S_look_into_my_eyes_01_02_03_TS.xml,S_look_into_my_eyes_01_02_03_TS.wav,2,1.93,4.08,kuun,k˧uː,kuː,kuu,yes,single-word
S_look_into_my_eyes_01_02_03_TS.xml,S_look_into_my_eyes_01_02_03_TS.wav,3,4.08,6.19,kuun,kuː˧,kuː,kuu,yes,single-word
S_mother_1pl_name_is_Herminia_01_TS.xml,S_mother_1pl_name_is_Herminia_01_TS.wav,1,0,2.92,maa,maː˧,maː,maa,yes,single-word
S_mother_aunts_1s_sew_clothes_01_02_TS.xml,S_mother_aunts_1s_sew_clothes_01_02_TS.wav,2,3.44,6.80,maa,ma˧,ma,ma,yes,single-word
S_my_car_broke_down_01_spkrJS.xml,S_my_car_broke_down_01_spkrJS.wav,1,0,1.28,ntivi,ndi˩βi˥,ndiβi,ndiβi,yes,single-word
S_my_car_broke_down_03_spkrJS.xml,S_my_car_broke_down_03_spkrJS.wav,1,0,1.49,ntivi,ndi˩βi˧,ndiβi,ndiβi,yes,single-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,1,0,3.09,ñani,ɲa˥ni˩,ɲani,ɲani,yes,single-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,2,0,2.24,kuee,kwe˧,kwe,kwe,yes,single-word
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,1,0,2.66,iin,ĩː↘,ĩː,ĩː,yes,single-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,1,0,2.10,sketa,skɛ˩t̪a↘,skɛt̪a,skɛt̪a,yes,single-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,2,2.10,4.37,sketa,skɛ˩t̪a˥↘,skɛt̪a,skɛt̪a,yes,single-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,1,0,1.48,sketa,skɛ˥t̪a↘,skɛt̪a,skɛt̪a,yes,single-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,2,1.48,2.98,sketa,skɛ˥t̪a↘,skɛt̪a,skɛt̪a,yes,single-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,3,2.98,4.68,sketa,skɛ˥t̪a↘,skɛt̪a,skɛt̪a,yes,single-word
S_see_1s_you_2s-inf_01_02_TS.xml,S_see_1s_you_2s-inf_01_02_TS.wav,1,0,1.10,nche'e̠,ndʒɛ̰↗ʔḛ↘↗,ndʒɛ̰ʔḛ,nd͡ʒɛʔḛ,yes,single-word
